Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2023-08-23,1.511,1.479,1.511,1.479,804.623
2023-08-22,1.558,1.511,1.511,1.511,3.022
2023-08-21,1.582,1.570,1.582,1.522,128.296
2023-08-18,1.582,1.582,1.582,1.582,200.976
2023-08-17,1.588,1.588,1.588,1.588,12.701
2023-08-16,1.589,1.588,1.589,1.588,34.944
2023-08-15,1.663,1.663,1.663,1.663,104.794
2023-08-11,1.692,1.691,1.691,1.659,137.428
2023-08-10,1.693,1.692,1.692,1.692,18.614
2023-08-09,1.693,1.693,1.693,1.693,3.385
2023-08-08,1.693,1.693,1.693,1.693,32.158
2023-08-07,1.693,1.693,1.891,1.693,220.300
2023-08-04,1.693,1.693,1.693,1.693,49.084
2023-08-03,1.699,1.699,1.699,1.699,16.990
2023-08-02,1.699,1.699,1.699,1.699,117.228
2023-08-01,1.897,1.698,1.897,1.698,27.772
2023-07-31,1.915,1.911,1.911,1.710,3392.707
2023-07-28,1.931,1.915,1.915,1.915,3.830
2023-07-27,1.980,1.931,1.949,1.931,87.626
