Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-03-08,0.410,0.408,0.408,0.408,40.833
2024-03-07,0.411,0.410,0.411,0.389,208.077
2024-03-06,0.414,0.411,0.411,0.411,78.111
2024-03-05,0.414,0.414,0.411,0.411,10.278
2024-03-04,0.431,0.414,0.417,0.375,1318.097
2024-03-01,0.438,0.431,0.431,0.431,129.167
2024-02-29,0.444,0.438,0.438,0.438,29.312
2024-02-26,0.443,0.443,0.443,0.443,27.036
2024-02-23,0.464,0.443,0.443,0.443,19.945
2024-02-22,0.463,0.463,0.463,0.463,49.972
2024-02-21,0.463,0.463,0.463,0.463,19.434
2024-02-20,0.463,0.463,0.463,0.463,16.195
2024-02-19,0.467,0.463,0.467,0.463,473.182
2024-02-16,0.469,0.467,0.467,0.467,30.345
2024-02-15,0.470,0.469,0.469,0.469,24.406
2024-02-14,0.470,0.470,0.481,0.470,52.707
2024-02-09,0.471,0.471,0.474,0.474,9.474
2024-02-08,0.428,0.470,0.483,0.470,89.276
2024-02-07,0.469,0.428,0.428,0.428,57.804
2024-02-06,0.475,0.471,0.471,0.471,74.870
2024-02-05,0.491,0.475,0.490,0.471,181.082
2024-02-02,0.493,0.490,0.492,0.490,83.068
2024-02-01,0.491,0.494,0.496,0.494,371.676
2024-01-31,0.512,0.491,0.498,0.491,202.312
2024-01-30,0.512,0.512,0.512,0.512,10.244
2024-01-29,0.500,0.514,0.514,0.514,11.299
2024-01-26,0.514,0.500,0.519,0.498,107.568
2024-01-25,0.519,0.514,0.519,0.514,810.766
2024-01-24,0.517,0.517,0.517,0.499,142.001
2024-01-23,0.518,0.517,0.517,0.517,152.049
2024-01-19,0.500,0.519,0.519,0.500,451.749
2024-01-18,0.519,0.500,0.519,0.500,1293.597
2024-01-16,0.522,0.522,0.522,0.522,13.059
2024-01-15,0.522,0.522,0.522,0.522,32.385
2024-01-12,0.522,0.522,0.522,0.522,14.626
2024-01-11,0.522,0.522,0.522,0.503,1186.433
2024-01-10,0.501,0.520,0.520,0.501,50.423
2024-01-09,0.501,0.501,0.501,0.501,53.148
2024-01-08,0.501,0.501,0.501,0.501,24.067
2024-01-05,0.529,0.501,0.501,0.501,80.724
2024-01-04,0.530,0.530,0.530,0.508,8.709
2024-01-03,0.530,0.530,0.530,0.503,339.258
